Input 1		Input 2	
X(None)	Y(None)	X(None)	Y(None)
2024	0.931394350857657	2024	0.24260051240544
2112	0.997679454519183	2112	0.37309259244458
2200	0.991093645543159	2200	0.569929628533387
2288	0.986232242983476	2288	0.772110404247659
2376	0.974378906435888	2376	0.833789028565626
2464	0.955514753663669	2464	0.879941256460674
2552	0.931132985528969	2552	0.919675696945339
2640	0.902785719221536	2640	0.953886811833095
88	5.0517296504251e-170	88	0.248843034561571
176	0.216321709640198	176	0.252685546875
264	0.252685546875	264	0.502929687499301
352	0.252685547120288	352	0.502990415059426
440	0.391603883991228	440	0.760400099879109
528	0.502929565406625	528	0.977248644182466
616	0.502929719654679	616	0.99982031624883
704	0.506888257641432	704	0.999977735485278
792	0.651831888686557	792	0.990645242245107
880	0.764931565454534	880	0.931771317555481
968	0.858751172871781	968	0.99261530158418
1056	0.951991435226933	1056	0.984179287968158
1144	0.987650474263159	1144	0.919731335987628
1232	0.996492315417976	1232	0.822268278588581
1320	0.998538924670484	1320	0.775876599150888
1408	0.998608165722384	1408	0.725009738436759
1496	0.997439586307152	1496	0.607045349961937
1584	0.993976665665733	1584	0.361922941154166
1672	0.747314453125	1672	0.221400266019611
1760	0.931473513391384	1760	0.16560406403857
1848	0.747325004662307	1848	0.315495398493393
1936	0.992893952678169	1936	0.516613321395001
2024	0.986727625579414	2024	0.762133491453161
2112	0.975719408922934	2112	0.836297405824674
2200	0.952771996860892	2200	0.883724972982389
2288	0.922298014104506	2288	0.92531717602259
2376	0.88704344085426	2376	0.961927324901405
2464	0.851194170949385	2464	0.988648637028235
2552	0.819925703225765	2552	0.751023995900969
2640	0.791055223257986	2640	0.931327619365274
88	1.04574236371681e-137	88	0.252685546875
176	0.252685508824371	176	0.252993690364444
264	0.252685546875	264	0.5029296875
352	0.254945066112938	352	0.628700338084721
440	0.50193685171595	440	0.866562887977082
528	0.502929687500202	528	0.999661843097888
616	0.503265843811416	616	0.999996942380291
704	0.6293646417219	704	0.997360597055294
792	0.765009433013881	792	0.931770752253534
880	0.870119192901299	880	0.993991140784097
968	0.969055893819802	968	0.980385301083975
1056	0.994944392395018	1056	0.882179193148314
1144	0.998853934295998	1144	0.788769820928459
1232	0.999494787095722	1232	0.751282935730446
1320	0.99916798495338	1320	0.671663227341059
1408	0.99483581420266	1408	0.399583161311103
1496	0.747314453125	1496	0.224361237312608
1584	0.93160849310302	1584	0.143998828671648
1672	0.999027027411771	1672	0.326314157889943
1760	0.991148871643821	1760	0.573577655960014
1848	0.985260842358384	1848	0.799238760849531
1936	0.968955208474125	1936	0.856833979830557
2024	0.936048642387559	2024	0.903271601714356
2112	0.893209783892776	2112	0.9467077096435
2200	0.851743528036425	2200	0.981970477818259
2288	0.816901603825047	2288	0.749186109798429
2376	0.784472674679044	2376	0.931239318872324
2464	0.753882449154828	2464	0.997462279945768
2552	0.721372491436042	2552	0.977558925910927
2640	0.676766977951895	2640	0.952156117189355
88	6.32098558499245e-107	88	0.252685546875
176	0.252685546875	176	0.363802950073642
264	0.252685546875	264	0.5029296875
352	0.362330046903405	352	0.759580134076448
440	0.5029296874968	440	0.993351337218876
528	0.502929769521786	528	0.999997617046505
616	0.55183904380691	616	0.999992232134563
704	0.755645633358236	704	0.931860834104296
792	0.855615920004058	792	0.99145359544636
880	0.974250029688155	880	0.984172546123717
968	0.997507552141811	968	0.865538142153794
1056	0.999579645836857	1056	0.775114003858674
1144	0.999776966583591	1144	0.732955693501417
1232	0.999154984490143	1232	0.567883767727504
1320	0.997277008833347	1320	0.303053610345083
1408	0.931767099985872	1408	0.125213938343113
1496	0.747314453125	1496	0.25410838813735
1584	0.993008510519729	1584	0.515573488920089
1672	0.988869124272219	1672	0.793771652594258
1760	0.971188706887149	1760	0.854919520105428
1848	0.931874683602149	1848	0.902587529696271
1936	0.880387596474027	1936	0.950818457778453
2024	0.833480097268907	2024	0.989038065768346
2112	0.799961660783052	2112	0.7478728526533
2200	0.767849832212153	2200	0.748666878861975
2288	0.73089869060842	2288	0.985427805615194
2376	0.691187593788193	2376	0.957867853742132
2464	0.578675468912679	2464	0.928885089020649
2552	0.424319780424054	2552	0.897199536782468
2640	0.323975139417319	2640	0.787909549101202
88	6.75865383630206e-79	88	0.252685546875
176	0.252685546875	176	0.489843448091264
264	0.252685546875	264	0.502929819278984
352	0.485819767513225	352	0.777542825505503
440	0.5029296875	440	0.999952033680042
528	0.503563462698438	528	0.99999996195705
616	0.726523366572639	616	0.999747243858006
704	0.806136112391973	704	0.996440276203819
792	0.968258694013637	792	0.992739149701437
880	0.998191943041058	880	0.879078978823467
968	0.999836025378643	968	0.77057514038454
1056	0.999939285695845	1056	0.726615131174474
1144	0.997934106525704	1144	0.500831302750231
1232	0.747314453125	1232	0.244252872927971
1320	0.931456797597866	1320	0.111946430656494
1408	0.997543451261896	1408	0.35658967983308
1496	0.988898907777135	1496	0.689687693115825
1584	0.981716287902252	1584	0.837795210994375
1672	0.945270551321068	1672	0.885164070819994
1760	0.886726447144658	1760	0.938046023041226
1848	0.828949213614766	1848	0.985240101110127
1936	0.792774346860498	1936	0.747568843324802
2024	0.762413311618948	2024	0.747822272403255
2112	0.722622383191769	2112	0.979792816551967
2200	0.670161563730931	2200	0.948612461706648
2288	0.516091947501651	2288	0.919875546768559
2376	0.360970327001352	2376	0.883944455090109
2464	0.271592082783976	2464	0.675678880057908
2552	0.193254144109338	2552	0.498373283956783
2640	0.189474528373714	2640	0.473987424504038
110	2.04852472405941e-108	110	3.7046627482474e-103
220	4.34286785248731e-49	220	1.13759243079245e-42
330	5.93707351967986e-30	330	7.1864074794221e-23
440	1.65245426873267e-19	440	5.18359423694531e-12
550	5.94366476606156e-14	550	3.27254521744178e-6
660	8.809140127711e-10	660	0.00385961434640689
770	4.2471536979571e-7	770	0.0772160990124339
880	1.64883849551409e-5	880	0.198156681603137
990	0.00031543753568928	990	0.24286628968743
1100	0.00234162504089146	1100	0.251161666050051
1210	0.0107699999931817	1210	0.252776035918267
1320	0.0279093974237358	1320	0.25398168679635
1430	0.0586858625965456	1430	0.257217596106178
1540	0.0955507881659938	1540	0.2644884952729
1650	0.133136499692283	1650	0.279386199512709
1760	0.16562413408315	1760	0.300081977403693
1870	0.191954722207043	1870	0.329422694380279
1980	0.209556936408344	1980	0.362870747293142
2090	0.22310211819677	2090	0.397192273415154
2200	0.233768952706921	2200	0.429542453016399
2310	0.240654037738867	2310	0.459681194447426
2420	0.246552039033845	2420	0.485016996812498
2530	0.251732044193689	2530	0.506000428128381
2640	0.256836333840069	2640	0.525060932778031
2750	0.262263226784231	2750	0.543523888087896
2860	0.268891435493835	2860	0.560882366103085
2970	0.275899780280604	2970	0.578556365243365
3080	0.284417752132594	3080	0.597761529997523
3190	0.294118192967822	3190	0.617186033081294
3300	0.304615318912647	3300	0.636038517902105
110	9.27040196414127e-171	110	6.79875772803856e-148
220	2.50965974310081e-62	220	3.17927778919342e-37
330	2.53907760104519e-29	330	2.78378005089587e-6
440	3.59957971519383e-14	440	0.239506528218441
550	9.7581520416482e-7	550	0.252685495994713
660	0.00321961963770486	660	0.252685685014303
770	0.0784036101034532	770	0.252940502470038
880	0.202933505508264	880	0.265870572122429
990	0.245648792411061	990	0.340828002410599
1100	0.251903392916008	1100	0.442495920105095
1210	0.252597725016515	1210	0.493142225913994
1320	0.252717526656087	1320	0.504101356505745
1430	0.253106133829762	1430	0.51076311857313
1540	0.255292728325305	1540	0.528850137448569
1650	0.26296986757464	1650	0.563514185001426
1760	0.279971319213495	1760	0.612059903203737
1870	0.310665119749119	1870	0.667521076776998
1980	0.350161290488564	1980	0.720497421691865
2090	0.393065420462872	2090	0.768410815684607
2200	0.432103304927673	2200	0.810144443189875
2310	0.463146979175656	2310	0.845058029190305
2420	0.484477028104216	2420	0.87287243249842
2530	0.499339405298619	2530	0.896523374380677
2640	0.508699756960108	2640	0.915734406048062
2750	0.518640502907969	2750	0.931693436507136
2860	0.531878249487312	2860	0.94473083876945
2970	0.544254914690418	2970	0.955545309586713
3080	0.559520451909694	3080	0.964985966438439
3190	0.578479192949384	3190	0.972875573554277
3300	0.600239886671799	3300	0.97957240632061
110	6.92967323313424e-199	110	2.17681783807099e-149
220	4.36531125324139e-57	220	4.91440576414766e-11
330	1.28473949699291e-17	330	0.252685539243347
440	0.00017899268059868	440	0.252685546875042
550	0.160883744359843	550	0.252828537408809
660	0.252114325339862	660	0.333804942685666
770	0.25268508469348	770	0.490659141276621
880	0.252685566106762	880	0.50295088383033
990	0.252707632516302	990	0.505436374508084
1100	0.25450951594192	1100	0.534080118795944
1210	0.276785068485281	1210	0.620707815644963
1320	0.3412323788793	1320	0.721653345969804
1430	0.42250270870981	1430	0.80312488037413
1540	0.479614401861499	1540	0.8658035337105
1650	0.498080384242729	1650	0.911448503964958
1760	0.503612619452672	1760	0.940643323607057
1870	0.508017584860535	1870	0.959743841075507
1980	0.517264807300106	1980	0.972142780980638
2090	0.536243268802942	2090	0.980553226958509
2200	0.564814663303088	2200	0.98675671804934
2310	0.599439736869576	2310	0.991299155730245
2420	0.640776209174559	2420	0.993563814594468
2530	0.681666605959306	2530	0.997628592040994
2640	0.721568949783517	2640	0.931593805268624
2750	0.760224535688059	2750	0.931325069849809
2860	0.793228474803691	2860	0.747338495927276
2970	0.821998563002608	2970	0.996618492909502
3080	0.848290024814397	3080	0.991741180087415
3190	0.873238602226634	3190	0.984206702930239
3300	0.892324947156132	3300	0.974042029066215
110	7.7052402804202e-200	110	1.05905494714123e-120
220	3.7699307900624e-42	220	0.252567938549346
330	3.2820069535337e-6	330	0.252685546875
440	0.24013945724935	440	0.253640821160283
550	0.252685522984753	550	0.467930548033453
660	0.252685546875613	660	0.502929791678261
770	0.252688517846739	770	0.504187416688998
880	0.257637407048943	880	0.572591241775975
990	0.336848156287724	990	0.72448454139407
1100	0.458172018704661	1100	0.8276779493417
1210	0.499998214257772	1210	0.913398395329355
1320	0.502933391845508	1320	0.959593775950276
1430	0.504138136008912	1430	0.979366420488363
1540	0.51352597697859	1540	0.98785883359729
1650	0.543574240963831	1650	0.992028303903269
1760	0.594191528960692	1760	0.994077589843799
1870	0.655355801393314	1870	0.995494262648602
1980	0.72024057580756	1980	0.931559762919838
2090	0.77585574803844	2090	0.931235679849009
2200	0.824889316044148	2200	0.998497515890245
2310	0.864718197201241	2310	0.992047804121924
2420	0.894975246325266	2420	0.982399737739881
2530	0.918397507684712	2530	0.96549437812793
2640	0.936125647174984	2640	0.94271795998377
2750	0.950147291346244	2750	0.914805534895338
2860	0.961118770997787	2860	0.884093236144411
2970	0.969318584564147	2970	0.852389016189852
3080	0.975616385258058	3080	0.821405011719567
3190	0.981139602090957	3190	0.791373820731374
3300	0.985367282281351	3300	0.762507737083107
110	2.57132677549264e-189	110	3.95856969891429e-76
220	5.96117825031236e-24	220	0.252685546875
330	0.180416868432778	330	0.252685593116628
440	0.252685546853053	440	0.474454502241632
550	0.252685546875	550	0.502929696399365
660	0.252713914758371	660	0.509227953771781
770	0.302407906326691	770	0.702061631643623
880	0.465540251680812	880	0.821376056563509
990	0.502646431501298	990	0.942766706562301
1100	0.502950509272279	1100	0.98529981500152
1210	0.505256870910333	1210	0.994788826128229
1320	0.52962740741567	1320	0.996802730232194
1430	0.598543946488535	1430	0.99457551738095
1540	0.689610422240755	1540	0.999607647352421
1650	0.767462104279996	1650	0.931572833421301
1760	0.830168054959721	1760	0.998456570200838
1870	0.883148955349822	1870	0.990384793158737
1980	0.9195640417542	1980	0.975475761923906
2090	0.945347833842709	2090	0.94739922556955
2200	0.961687644593391	2200	0.909010775815491
2310	0.973215035835897	2310	0.866774285170622
2420	0.980512470118618	2420	0.824906242418882
2530	0.986193262690857	2530	0.784992703338199
2640	0.989362873037814	2640	0.745817255881471
2750	0.991562321181706	2750	0.689472585248775
2860	0.991997310131273	2860	0.551182233092187
2970	0.995485606651318	2970	0.404300394636968
3080	0.747517389825045	3080	0.330336152333873
3190	0.931250405542388	3190	0.288844305738678
3300	0.931258613094174	3300	0.29281912122665
110	5.96350753125332e-168	110	2.56195035747222e-31
220	1.15829680123901e-9	220	0.252685546875
330	0.252685522370257	330	0.329332679801066
440	0.252685546875	440	0.502929687499995
550	0.252686486974293	550	0.505112480080861
660	0.332108610682994	660	0.739538040914392
770	0.498145690218585	770	0.878124858347552
880	0.502929633208209	880	0.9850298663808
990	0.503110827384935	990	0.997805477000077
1100	0.519375934610873	1100	0.998750935632386
1210	0.616889788492088	1210	0.993245556337001
1320	0.726313337508191	1320	0.931826887954151
1430	0.806147254225924	1430	0.747314453125
1540	0.875782145931636	1540	0.991672211601692
1650	0.930888035182693	1650	0.977891562759309
1760	0.961264119957624	1760	0.938185309522704
1870	0.977227673407517	1870	0.882353754767037
1980	0.98673379204781	1980	0.830567430513105
2090	0.99085268073713	2090	0.783351907481292
2200	0.993949958708386	2200	0.73666873461694
2310	0.99467360817066	2310	0.663429559861057
2420	0.99420063771269	2420	0.472112433591875
2530	0.997735297538578	2530	0.332151026349636
2640	0.931794565331432	2640	0.259828985114003
2750	0.931443963195478	2750	0.24689030941881
2860	0.747314569519898	2860	0.319566661715702
2970	0.996081712204784	2970	0.42652120839348
3080	0.990424863723857	3080	0.602164280106357
3190	0.984380850023936	3190	0.772270714724497
3300	0.973985461660462	3300	0.83233938795388
110	2.41787199754846e-140	110	0.00037878485361874
220	0.0227062459457703	220	0.252685546875
330	0.252685546875	330	0.502420037843285
440	0.252685546875145	440	0.502930166774064
550	0.296764590791685	550	0.721926411472098
660	0.50008034945832	660	0.87841881560022
770	0.502929691823981	770	0.994497340492751
880	0.503234938888106	880	0.999590775632142
990	0.546928549913414	990	0.999199430899852
1100	0.697756887299286	1100	0.999623695858775
1210	0.790084889579243	1210	0.931610638787678
1320	0.87851151538396	1320	0.992242990725695
1430	0.946520765845343	1430	0.975435501027196
1540	0.977488866809298	1540	0.91698082654398
1650	0.990118142244666	1650	0.842661848646086
1760	0.994586890548655	1760	0.790680834634962
1870	0.996280201279843	1870	0.738322226449695
1980	0.995762495013948	1980	0.661791353672533
2090	0.991729526149616	2090	0.434552774317674
2200	0.747317452439387	2200	0.293027857795184
2310	0.931617059639511	2310	0.206531829940584
2420	0.931264385132862	2420	0.266043316076665
2530	0.997008543294197	2530	0.395109134475057
2640	0.989486493660707	2640	0.60327910708983
2750	0.982573839588988	2750	0.787867847493421
2860	0.969883701896274	2860	0.847521109333193
2970	0.94906891224873	2970	0.894644509691642
3080	0.924533448999098	3080	0.934614931072357
3190	0.896289928246519	3190	0.966569436736641
3300	0.867551932099028	3300	0.988829270173131
110	4.1150278996723e-112	110	0.252685546845636
220	0.252380356969969	220	0.25268608117073
330	0.252685546875	330	0.5029296875
440	0.252764824287539	440	0.528086581170117
550	0.47791397187157	550	0.796961522300212
660	0.502929687487464	660	0.995021910394619
770	0.503028134710642	770	0.99990002718821
880	0.558930241045783	880	0.999548606675665
990	0.732604823540879	990	0.931987723258268
1100	0.822735676270084	1100	0.997833046747371
1210	0.925802199336671	1210	0.989227810773639
1320	0.978561163401095	1320	0.938904867682207
1430	0.993347564073717	1430	0.84301147201887
1540	0.997273412044339	1540	0.783783668448442
1650	0.997965585086792	1650	0.728024533673155
1760	0.996284531765901	1760	0.60308379622678
1870	0.995659084167641	1870	0.351777577619403
1980	0.931793927234263	1980	0.213462016134494
2090	0.931487032794622	2090	0.205684314709776
2200	0.998127544596518	2200	0.366661569360155
2310	0.99059234920255	2310	0.603719915235187
2420	0.982688796896529	2420	0.80036755510559
2530	0.96506675016675	2530	0.860562789197095
2640	0.936707017787275	2640	0.909729212404237
2750	0.903306320999783	2750	0.951234453735905
2860	0.86876300056522	2860	0.982155720385442
2970	0.834562909602826	2970	0.752077234369938
3080	0.801294344689355	3080	0.931129717316582
3190	0.770120392549634	3190	0.75845437537314
3300	0.739349527183468	3300	0.984297329426069
110	2.58422776210959e-84	110	0.252685546875
220	0.252685546874699	220	0.330387657715151
330	0.252685546875	330	0.502929687500004
440	0.332469699402725	440	0.754465703195901
550	0.502929612789175	550	0.978003633839135
660	0.50293003652531	660	0.999943257706561
770	0.535464024733702	770	0.999957497519298
880	0.738467409890621	880	0.931958801026259
990	0.833255945813053	990	0.994880906258948
1100	0.950439802125416	1100	0.986591342488335
1210	0.990990654462432	1210	0.90101133839509
1320	0.997803850434947	1320	0.79814470040675
1430	0.999109548347545	1430	0.750041789612675
1540	0.998631022236365	1540	0.656810071099584
1650	0.99360632345209	1650	0.366079563353407
1760	0.931811834241035	1760	0.195426061526902
1870	0.931516523209637	1870	0.202474840903694
1980	0.995961956877805	1980	0.407188229956224
2090	0.989500996651666	2090	0.707205761107318
2200	0.977562794964338	2200	0.832921082268302
2310	0.948794113543806	2310	0.8888212542708
2420	0.908962993497412	2420	0.937462799255623
2530	0.865098240883965	2530	0.976981700826373
2640	0.828186044034521	2640	0.750299282892253
2750	0.791391170170848	2750	0.931197315784251
2860	0.75463933728461	2860	0.997080766784564
2970	0.718485043462307	2970	0.975562145735049
3080	0.661393268979436	3080	0.947107558367992
3190	0.51766258601889	3190	0.914974143046921
3300	0.381785019156391	3300	0.869078977448445
110	3.37095982251026e-59	110	0.252685546875
220	0.252685546875	220	0.485271154739503
330	0.25268554687539	330	0.502931993785915
440	0.482002439465527	440	0.782771693908
550	0.502929687500069	550	0.999730036048265
660	0.504726299212277	660	0.999998753908774
770	0.71511898617198	770	0.999559952239111
880	0.812140528387187	880	0.997416942643545
990	0.958099623662662	990	0.989470631534851
1100	0.995429802277863	1100	0.884075536952927
1210	0.999281246215007	1210	0.779617148140139
1320	0.999639332851257	1320	0.726176694962657
1430	0.99575321602202	1430	0.520466658221108
1540	0.747314453125013	1540	0.262714675042181
1650	0.931381366875141	1650	0.13533341819605
1760	0.997836750600459	1760	0.354888356878149
1870	0.989159656446535	1870	0.674636972354118
1980	0.979251166501109	1980	0.833819928844594
2090	0.944695559029233	2090	0.890324532217479
2200	0.894705846723422	2200	0.943058130362081
2310	0.843592062985209	2310	0.985682950658127
2420	0.803606509375991	2420	0.748527850543224
2530	0.767428040486825	2530	0.749670427952214
2640	0.727790260410764	2640	0.982986800338178
2750	0.677008199701245	2750	0.952630364042389
2860	0.529040131689677	2860	0.919730498203335
2970	0.373714393165861	2970	0.876629114068933
3080	0.288681947721592	3080	0.676180288809888
3190	0.223472595185028	3190	0.508462868275453
3300	0.22046352350668	3300	0.485536604256144
110	6.54356528335167e-38	110	0.252685546875
220	0.252685546875	220	0.502929687499865
330	0.252982346898519	330	0.580872335234693
440	0.502929641714579	440	0.970841592673141
550	0.502929740215537	550	0.999998755687367
660	0.603685299491796	660	0.999973467403315
770	0.773505233474985	770	0.931524476185198
880	0.9422608667298	880	0.995524608768339
990	0.99580442557902	990	0.901236812763168
1100	0.999633653371342	1100	0.773528781695839
1210	0.999777077048627	1210	0.716723439254636
1320	0.996665997725123	1320	0.442241805532004
1430	0.747314453125	1430	0.183124583435364
1540	0.931391361934434	1540	0.188984836717919
1650	0.992992613520714	1650	0.500329354712337
1760	0.984539560858935	1760	0.806049696796839
1870	0.957778897831238	1870	0.871681677657283
1980	0.902580738552439	1980	0.928289446380484
2090	0.842675285908419	2090	0.980938309113669
2200	0.799264027859866	2200	0.747790725450858
2310	0.760569052885941	2310	0.748176506891989
2420	0.718546650740801	2420	0.975674888956983
2530	0.64505115207746	2530	0.942449430189691
2640	0.459253926833894	2640	0.909091445845485
2750	0.322680814446187	2750	0.803048697261025
2860	0.2342267693957	2860	0.561948280629211
2970	0.19092403094501	2970	0.472346801636474
3080	0.259185570146043	3080	0.544071757362677
3190	0.361533317955595	3190	0.788305966742599
3300	0.502538142543023	3300	0.912224997097085
110	2.90348916215782e-21	110	0.252685546875
220	0.252685546875	220	0.5029296875
330	0.331973567785136	330	0.759232339939022
440	0.5029296875	440	0.999745462724069
550	0.503418374559614	550	0.999999984074808
660	0.749778232121827	660	0.931909959538183
770	0.8817829216574	770	0.997550931207499
880	0.993952755755225	880	0.953391228724285
990	0.999734268404749	990	0.77489398673235
1100	0.999943309549711	1100	0.728510076667118
1210	0.998531843875657	1210	0.434207735152878
1320	0.931848158270432	1320	0.146239472634546
1430	0.747314453125	1430	0.230926626816281
1540	0.990608778649577	1540	0.609467756517688
1650	0.981965177463006	1650	0.834616307611722
1760	0.936711445649996	1760	0.889931107309444
1870	0.863766040809056	1870	0.95577491501626
1980	0.806004517172335	1980	0.747385621754513
2090	0.765843881605678	2090	0.747611499294238
2200	0.722026665159412	2200	0.980142011136662
2310	0.657150767530843	2310	0.943378725664886
2420	0.455932185978296	2420	0.910691845017445
2530	0.311836159829485	2530	0.787480452089312
2640	0.209829453751458	2640	0.531181822628983
2750	0.180890343132552	2750	0.468051311744114
2860	0.285119842550209	2860	0.610311836320073
2970	0.41228761277017	2970	0.883706542079771
3080	0.605020677351669	3080	0.941665428761156
3190	0.78042043036317	3190	0.975274122247349
3300	0.832417632412599	3300	0.942387466141192
