Input 1		Input 2	
X(None)	Y(None)	X(None)	Y(None)
158.195512820513	0.00414819442436747	158.195512820513	0.0973566065845869
180.794871794872	0.00802454881050347	180.794871794872	0.129393771002778
203.394230769231	0.0134366704990262	203.394230769231	0.159843825196486
225.99358974359	0.0203032623983229	225.99358974359	0.190255212867322
248.592948717949	0.0284515654418679	248.592948717949	0.221572928396783
271.192307692308	0.0376762866974634	271.192307692308	0.254975526042748
293.791666666667	0.0477950774019908	293.791666666667	0.290472887537179
316.391025641026	0.0586340418766181	316.391025641026	0.327717218670635
338.990384615385	0.0700570048236008	338.990384615385	0.365965829813522
361.589743589744	0.0819455394279975	361.589743589744	0.404956515930333
384.189102564103	0.0942131946316809	384.189102564103	0.443114936345848
406.788461538462	0.106802824048674	406.788461538462	0.479930909606463
429.387820512821	0.119683970569765	429.387820512821	0.514701173063947
451.98717948718	0.132841137468424	451.98717948718	0.547581349010076
474.586538461539	0.146276423854859	474.586538461539	0.577822986044382
497.185897435898	0.159989317647806	497.185897435898	0.605888753703856
519.785256410257	0.173990165521606	519.785256410257	0.631850196341065
542.384615384616	0.188293023057967	542.384615384616	0.655366514192848
564.983974358975	0.202886930173666	564.983974358975	0.677121985717774
587.583333333334	0.217769180301949	587.583333333334	0.697163808988258
610.182692307693	0.232914773553198	610.182692307693	0.715664146460006
632.782051282052	0.24829049393396	632.782051282052	0.732646100452854
655.381410256411	0.263857808164703	655.381410256411	0.748132432958828
677.98076923077	0.279584195907623	677.98076923077	0.762639139398269
22.599358974359	5.31813434815095e-9	22.599358974359	2.8056812670307e-13
45.198717948718	2.60778274870645e-6	45.198717948718	4.69771983135688e-5
67.7980769230769	8.82741455287331e-5	67.7980769230769	0.00545301594774595
90.3974358974359	0.00071968554016364	90.3974358974359	0.0324442215585996
112.996794871795	0.0027626939281394	112.996794871795	0.0738542024860593
135.596153846154	0.00696254632170347	135.596153846154	0.115489170794564
158.195512820513	0.0136208070284231	158.195512820513	0.154374406940736
180.794871794872	0.0225836616703217	180.794871794872	0.192485309707544
203.394230769231	0.0335085645929149	203.394230769231	0.232536388276532
225.99358974359	0.0459931655790505	225.99358974359	0.275932370895236
248.592948717949	0.0596704213302888	248.592948717949	0.32234592618079
271.192307692308	0.0742455936248199	271.192307692308	0.370980908943317
293.791666666667	0.0895117677480941	293.791666666667	0.419760166635837
316.391025641026	0.105323120448069	316.391025641026	0.467165331528268
338.990384615385	0.121611706399455	338.990384615385	0.51178516359607
361.589743589744	0.138338367075012	361.589743589744	0.553238191613061
384.189102564103	0.155505138800356	384.189102564103	0.590740707262763
406.788461538462	0.17312330049807	406.788461538462	0.624598497284515
429.387820512821	0.191209247229654	429.387820512821	0.654982180512307
451.98717948718	0.209758302329126	451.98717948718	0.68248543584714
474.586538461539	0.228743784248533	474.586538461539	0.707033470479753
497.185897435898	0.24810955950826	497.185897435898	0.729141518205917
519.785256410257	0.267790836127984	519.785256410257	0.748907142225281
542.384615384616	0.287717863731069	542.384615384616	0.766810459503216
564.983974358975	0.30778263586908	564.983974358975	0.783025381379484
587.583333333334	0.327900144527175	587.583333333334	0.797649599131643
610.182692307693	0.347972439285918	610.182692307693	0.811047175639166
632.782051282052	0.367903221552253	632.782051282052	0.823189599460682
655.381410256411	0.387609669492904	655.381410256411	0.834247219259752
677.98076923077	0.407022677541279	677.98076923077	0.844395198386819
22.599358974359	7.5564797893475e-8	22.599358974359	2.69160579256805e-10
45.198717948718	2.45998561714656e-5	45.198717948718	0.00067514631629612
67.7980769230769	0.00049548423830751	67.7980769230769	0.0197822621218591
90.3974358974359	0.00275645922782174	90.3974358974359	0.0669241893118048
112.996794871795	0.00817186023852353	112.996794871795	0.117213781846278
135.596153846154	0.0171638211446731	135.596153846154	0.163561177527307
158.195512820513	0.0293458475028957	158.195512820513	0.209968158577664
180.794871794872	0.0439905112633699	180.794871794872	0.260224811327591
203.394230769231	0.0604438343020467	203.394230769231	0.315407284074021
225.99358974359	0.0781845140902111	225.99358974359	0.373884288278679
248.592948717949	0.0968543969904632	248.592948717949	0.432633246008098
271.192307692308	0.116252207131746	271.192307692308	0.48906830044528
293.791666666667	0.13630073464112	293.791666666667	0.540837278354249
316.391025641026	0.156992458183194	316.391025641026	0.587407755248027
338.990384615385	0.178370724933277	338.990384615385	0.628385214393273
361.589743589744	0.200442078080322	361.589743589744	0.664618761537905
384.189102564103	0.223188370019597	384.189102564103	0.696329854530959
406.788461538462	0.246535288916651	406.788461538462	0.724283233371226
429.387820512821	0.270378920291488	429.387820512821	0.748670719885395
451.98717948718	0.294571681826044	451.98717948718	0.770195188929195
474.586538461539	0.31894097643147	474.586538461539	0.789312047383901
497.185897435898	0.343311616499298	497.185897435898	0.806349870002501
519.785256410257	0.367525671157767	519.785256410257	0.821482470221635
542.384615384616	0.391445557477991	542.384615384616	0.834963110868206
564.983974358975	0.414921984561444	564.983974358975	0.847019357477916
587.583333333334	0.43785420879387	587.583333333334	0.857732853412101
610.182692307693	0.460160124739364	610.182692307693	0.867395594193043
632.782051282052	0.481772374400668	632.782051282052	0.876031407982325
655.381410256411	0.502652450834995	655.381410256411	0.883817848349761
677.98076923077	0.522778102990971	677.98076923077	0.8908312640994
22.599358974359	6.65413717358058e-7	22.599358974359	3.39738052805712e-8
45.198717948718	0.00012961775598462	45.198717948718	0.00352482407937284
67.7980769230769	0.00167406679757208	67.7980769230769	0.0426260617009436
90.3974358974359	0.00701964017484573	90.3974358974359	0.102198067167766
112.996794871795	0.0172892702655504	112.996794871795	0.157225495447644
135.596153846154	0.0319258786357867	135.596153846154	0.211317128656645
158.195512820513	0.0497906206084395	158.195512820513	0.270823960697942
180.794871794872	0.0698372153520066	180.794871794872	0.33701910483361
203.394230769231	0.0913628898625887	203.394230769231	0.406314037679768
225.99358974359	0.113951698373002	225.99358974359	0.473926420922034
248.592948717949	0.1374353445013	248.592948717949	0.53599013112657
271.192307692308	0.161818477243471	271.192307692308	0.590929656562072
293.791666666667	0.187156971159471	293.791666666667	0.638298685551944
316.391025641026	0.213460013771976	316.391025641026	0.679171166248786
338.990384615385	0.240676225147051	338.990384615385	0.714090633609711
361.589743589744	0.268627469118849	361.589743589744	0.744026161844384
384.189102564103	0.297077320531501	384.189102564103	0.769700395397556
406.788461538462	0.325745202934581	406.788461538462	0.792095754928097
429.387820512821	0.354364061913116	429.387820512821	0.811553834043754
451.98717948718	0.382670448586912	451.98717948718	0.828495502349699
474.586538461539	0.410425194651475	474.586538461539	0.843338244633066
497.185897435898	0.437445210768967	497.185897435898	0.856343852701713
519.785256410257	0.463605367956651	519.785256410257	0.867762203285103
542.384615384616	0.488821031485478	542.384615384616	0.877780702392975
564.983974358975	0.513022449047097	564.983974358975	0.886657663103141
587.583333333334	0.536187180434982	587.583333333334	0.894471214566741
610.182692307693	0.558325926204508	610.182692307693	0.900213405657023
632.782051282052	0.579458187604201	632.782051282052	0.902921165087487
655.381410256411	0.599617391367637	655.381410256411	0.905461584925016
677.98076923077	0.618752644048164	677.98076923077	0.907920355911531
22.599358974359	3.89080265442085e-6	22.599358974359	1.01936454072788e-6
45.198717948718	0.00045137195488874	45.198717948718	0.0104002684140265
67.7980769230769	0.00409576000109644	67.7980769230769	0.0692947965029296
90.3974358974359	0.013904309412384	90.3974358974359	0.135403142143417
112.996794871795	0.0298504175189232	112.996794871795	0.196931714891966
135.596153846154	0.0502437291129902	135.596153846154	0.263642382172913
158.195512820513	0.0734956038726139	158.195512820513	0.339251836225373
180.794871794872	0.0985433987240312	180.794871794872	0.418990317676917
203.394230769231	0.124875241329695	203.394230769231	0.49526529575987
225.99358974359	0.152357718828452	225.99358974359	0.563400324761038
248.592948717949	0.181055050783335	248.592948717949	0.621639310379873
271.192307692308	0.211045806537951	271.192307692308	0.670782975600302
293.791666666667	0.242260360596307	293.791666666667	0.711930749650684
316.391025641026	0.274450563836577	316.391025641026	0.746649076557909
338.990384615385	0.30726760174891	338.990384615385	0.775533139582649
361.589743589744	0.340266808632566	361.589743589744	0.800112588545662
384.189102564103	0.373021841408573	384.189102564103	0.821062195124892
406.788461538462	0.405158453470229	406.788461538462	0.83908984337253
429.387820512821	0.436393887919166	429.387820512821	0.854543563944487
451.98717948718	0.466507170249411	451.98717948718	0.867808947874088
474.586538461539	0.495340461730655	474.586538461539	0.879286329708456
497.185897435898	0.52282535979087	497.185897435898	0.889201430278873
519.785256410257	0.548956031701322	519.785256410257	0.897852032718959
542.384615384616	0.573750155351432	542.384615384616	0.901970085386424
564.983974358975	0.597237051350014	564.983974358975	0.905004129840104
587.583333333334	0.619384243518454	587.583333333334	0.907825210867128
610.182692307693	0.64028168059277	610.182692307693	0.9104494309775
632.782051282052	0.660041196086312	632.782051282052	0.912852726791875
655.381410256411	0.678710981334351	655.381410256411	0.915001859697862
677.98076923077	0.696333590103231	677.98076923077	0.916920588886415
22.599358974359	1.6748596265197e-5	22.599358974359	1.26597724562652e-5
45.198717948718	0.00119406056542802	45.198717948718	0.0221157644565276
67.7980769230769	0.00815677261165827	67.7980769230769	0.0963457634570223
90.3974358974359	0.0234275186201581	90.3974358974359	0.167353997205161
112.996794871795	0.0452491449008264	112.996794871795	0.239222517145331
135.596153846154	0.0711141189867899	135.596153846154	0.321727754254287
158.195512820513	0.0993722188425942	158.195512820513	0.411560083383598
180.794871794872	0.129233123514977	180.794871794872	0.498173193045166
203.394230769231	0.160561369024645	203.394230769231	0.574016785655738
225.99358974359	0.19348039775963	225.99358974359	0.637489880867087
248.592948717949	0.22803772851014	248.592948717949	0.689584850881705
271.192307692308	0.26403506131665	271.192307692308	0.732413787262018
293.791666666667	0.301003233346798	293.791666666667	0.767508956085641
316.391025641026	0.338322414271431	316.391025641026	0.79646182308531
338.990384615385	0.37538501245654	338.990384615385	0.820555026496925
361.589743589744	0.411629571176838	361.589743589744	0.840760576517564
384.189102564103	0.446632067912338	384.189102564103	0.857747319686393
406.788461538462	0.480114321599866	406.788461538462	0.872169469814011
429.387820512821	0.511927308088137	429.387820512821	0.884391075554706
451.98717948718	0.542007405879024	451.98717948718	0.894791855588674
474.586538461539	0.570351933917453	474.586538461539	0.901237886056413
497.185897435898	0.597022240990515	497.185897435898	0.904691773704923
519.785256410257	0.622059111558329	519.785256410257	0.907948829268167
542.384615384616	0.645497941659176	542.384615384616	0.910900290476736
564.983974358975	0.667505043634592	564.983974358975	0.913585865361781
587.583333333334	0.688131719101353	587.583333333334	0.915928518283506
610.182692307693	0.70745814114012	610.182692307693	0.917891450368232
632.782051282052	0.72556021829061	632.782051282052	0.919474405363059
655.381410256411	0.74252402579363	655.381410256411	0.920717945494425
677.98076923077	0.758429660435476	677.98076923077	0.920492353394914
22.599358974359	5.62452141502374e-5	22.599358974359	8.44900962291166e-5
45.198717948718	0.00258988555940649	45.198717948718	0.0378158333186644
67.7980769230769	0.0140279866684163	67.7980769230769	0.122133746311169
90.3974358974359	0.0352266793638186	90.3974358974359	0.199577822310818
112.996794871795	0.0627339486223516	112.996794871795	0.285584432778117
135.596153846154	0.0937196164580983	135.596153846154	0.383846376308598
158.195512820513	0.12681049557699	158.195512820513	0.482442282171119
180.794871794872	0.16169336616118	180.794871794872	0.569113328839655
203.394230769231	0.198552851509629	203.394230769231	0.640082904943877
225.99358974359	0.237436390430708	225.99358974359	0.697183108856954
248.592948717949	0.277977095824219	248.592948717949	0.742910793876134
271.192307692308	0.319464997699993	271.192307692308	0.77968011370746
293.791666666667	0.361027110944281	293.791666666667	0.809399876220625
316.391025641026	0.401834834220236	316.391025641026	0.833786573740033
338.990384615385	0.441255930804893	338.990384615385	0.853838044520786
361.589743589744	0.478842906146443	361.589743589744	0.870423840338303
384.189102564103	0.514345630885823	384.189102564103	0.884195244485273
406.788461538462	0.547681974134516	406.788461538462	0.895776466440008
429.387820512821	0.578884269521958	429.387820512821	0.902132296463847
451.98717948718	0.608036465374765	451.98717948718	0.905968302286952
474.586538461539	0.635130052622496	474.586538461539	0.909452826476633
497.185897435898	0.660333269274387	497.185897435898	0.91259514292416
519.785256410257	0.68381099317955	519.785256410257	0.915376804499402
542.384615384616	0.705639899355053	542.384615384616	0.917660362252842
564.983974358975	0.725925950053656	564.983974358975	0.919495187017999
587.583333333334	0.744774268846444	587.583333333334	0.920891542824805
610.182692307693	0.762308575011448	610.182692307693	0.920747623200632
632.782051282052	0.778629460063746	632.782051282052	0.921402297206012
655.381410256411	0.793827019092126	655.381410256411	0.921895656560087
677.98076923077	0.807909314683877	677.98076923077	0.922243483570049
22.599358974359	0.00015402142365207	22.599358974359	0.00035658085227914
45.198717948718	0.00484434908514689	45.198717948718	0.055749333473106
67.7980769230769	0.021662834051031	67.7980769230769	0.146769592228538
90.3974358974359	0.0488529562599799	90.3974358974359	0.23365282220379
112.996794871795	0.0817184559095273	112.996794871795	0.335845482318247
135.596153846154	0.117562696711692	135.596153846154	0.446330142760194
158.195512820513	0.155588655686165	158.195512820513	0.54728978711648
180.794871794872	0.195964742020727	180.794871794872	0.629628784427475
203.394230769231	0.238837880952714	203.394230769231	0.694279863914057
225.99358974359	0.283740764229074	225.99358974359	0.74501555936172
248.592948717949	0.32966483033158	248.592948717949	0.784718634791772
271.192307692308	0.375430428486083	271.192307692308	0.816266088554956
293.791666666667	0.419980166444898	293.791666666667	0.841584954562476
316.391025641026	0.46254551829004	316.391025641026	0.862002708683596
338.990384615385	0.502683827364722	338.990384615385	0.878590892463969
361.589743589744	0.540191767480697	361.589743589744	0.892231435922181
384.189102564103	0.575060184883362	384.189102564103	0.901322486215483
406.788461538462	0.607407426209874	406.788461538462	0.905642659063475
429.387820512821	0.637287148474755	429.387820512821	0.909572772596412
451.98717948718	0.664878495433693	451.98717948718	0.913057378891598
474.586538461539	0.690375429830169	474.586538461539	0.916000119746363
497.185897435898	0.713894581892663	497.185897435898	0.918374495564516
519.785256410257	0.735593438324207	519.785256410257	0.920219153544991
542.384615384616	0.755611712698342	542.384615384616	0.92152418456234
564.983974358975	0.774095764462587	564.983974358975	0.921321665500876
587.583333333334	0.791172202132986	587.583333333334	0.921940085504773
610.182692307693	0.806895075864592	610.182692307693	0.922358760533224
632.782051282052	0.821351243506122	632.782051282052	0.922632263650859
655.381410256411	0.834652790316285	655.381410256411	0.922891555434765
677.98076923077	0.846834537724003	677.98076923077	0.923142051236414
22.599358974359	0.00035810225021018	22.599358974359	0.00108492572644802
45.198717948718	0.00811437817225331	45.198717948718	0.0744890858825121
67.7980769230769	0.0308909633885895	67.7980769230769	0.170976286581574
90.3974358974359	0.06387962695965	90.3974358974359	0.270403698209446
112.996794871795	0.101795591957733	112.996794871795	0.388497009095906
135.596153846154	0.142495701676994	135.596153846154	0.506037474275055
158.195512820513	0.185883441591825	158.195512820513	0.604472083585761
180.794871794872	0.232271911536574	180.794871794872	0.680598347434259
203.394230769231	0.281242049844352	203.394230769231	0.738712480264119
225.99358974359	0.331528191138458	225.99358974359	0.783219184001158
248.592948717949	0.381564324904675	248.592948717949	0.817735333664787
271.192307692308	0.429997257033672	271.192307692308	0.844862380025119
293.791666666667	0.475905126146942	293.791666666667	0.86629176832956
316.391025641026	0.518792752701127	316.391025641026	0.88344601411527
338.990384615385	0.558511231195573	338.990384615385	0.897305491828669
361.589743589744	0.595134222352744	361.589743589744	0.903709230579955
384.189102564103	0.628792337633647	384.189102564103	0.908224746222254
406.788461538462	0.659576369314291	406.788461538462	0.912237549196968
429.387820512821	0.687825421194227	429.387820512821	0.915623838108875
451.98717948718	0.713684729714224	451.98717948718	0.91830779082275
474.586538461539	0.737343069303503	474.586538461539	0.920304048162642
497.185897435898	0.75899465308715	497.185897435898	0.921707680649821
519.785256410257	0.778843259043227	519.785256410257	0.921575498850275
542.384615384616	0.797069504225301	542.384615384616	0.922225782478334
564.983974358975	0.813699132405291	564.983974358975	0.922646492538916
587.583333333334	0.828882865689382	587.583333333334	0.922942276139323
610.182692307693	0.842703400049135	610.182692307693	0.923201855723482
632.782051282052	0.855212028390744	632.782051282052	0.923481385035057
655.381410256411	0.866423404435273	655.381410256411	0.923862204059455
677.98076923077	0.87642815516102	677.98076923077	0.924357925845077
45.198717948718	1.94791826238312e-13	45.198717948718	1.77127429389838e-24
90.3974358974359	2.50021749576884e-11	90.3974358974359	1.49289569326506e-14
135.596153846154	1.48495529087371e-9	135.596153846154	3.1966494507783e-9
180.794871794872	3.92201230272448e-8	180.794871794872	2.51976601169148e-6
225.99358974359	4.97019324780227e-7	225.99358974359	7.27316756087877e-5
271.192307692308	3.57199673589244e-6	271.192307692308	0.00061045653657419
316.391025641026	1.70988865157118e-5	316.391025641026	0.00246218350691201
361.589743589744	5.88888577146259e-5	361.589743589744	0.00638607593319394
406.788461538462	0.00015829758184369	406.788461538462	0.01268191196271
451.98717948718	0.0003559677710239	451.98717948718	0.0212504113054649
497.185897435898	0.00069931968751366	497.185897435898	0.0318357487875878
542.384615384616	0.00123683195530142	542.384615384616	0.0440689069529108
587.583333333334	0.00201750988312276	587.583333333334	0.0575106501645094
632.782051282052	0.00308578361761783	632.782051282052	0.0721294943743118
677.98076923077	0.00447711755011878	677.98076923077	0.0868746266048464
723.179487179488	0.00621983481027918	723.179487179488	0.102356258153614
768.378205128206	0.00833514051272634	768.378205128206	0.117721710540721
813.576923076924	0.010831463222665	813.576923076924	0.133791251523865
858.775641025642	0.0137150964445343	858.775641025642	0.149852263170252
903.97435897436	0.0169760419441096	903.97435897436	0.16649591166138
949.173076923078	0.0206058958083388	949.173076923078	0.183029566676587
994.371794871796	0.0245909322176116	994.371794871796	0.200132356002608
1039.57051282051	0.0289102870454569	1039.57051282051	0.216899097748716
1084.76923076923	0.0335405949650084	1084.76923076923	0.233007056500976
1129.96794871795	0.0384524216717327	1129.96794871795	0.249580328420976
1175.16666666667	0.0436267452647226	1175.16666666667	0.266783162905489
1220.36538461539	0.0490393087714856	1220.36538461539	0.28413628133689
1265.5641025641	0.0546690375120076	1265.5641025641	0.300857299933774
1310.76282051282	0.0604899038118196	1310.76282051282	0.317866774472939
1355.96153846154	0.0664855917131907	1355.96153846154	0.334162046211148
45.198717948718	7.88118712344943e-10	45.198717948718	6.88090479750148e-16
90.3974358974359	3.52018273169643e-7	90.3974358974359	1.34302750471419e-6
135.596153846154	1.44058570542838e-5	135.596153846154	0.00057202953410022
180.794871794872	0.00014716214908261	180.794871794872	0.00659183197770436
225.99358974359	0.00068811499553793	225.99358974359	0.0223199404119105
271.192307692308	0.00204813992271267	271.192307692308	0.0459437872924967
316.391025641026	0.00463806717142074	316.391025641026	0.0742229400885144
361.589743589744	0.00873700286433339	361.589743589744	0.104448444643539
406.788461538462	0.0144939104195152	406.788461538462	0.135839385691983
451.98717948718	0.0219104522307929	451.98717948718	0.168442267779493
497.185897435898	0.0308667186398494	497.185897435898	0.201755494618361
542.384615384616	0.0411665080919697	542.384615384616	0.236285762981038
587.583333333334	0.0526093798035598	587.583333333334	0.270863989981119
632.782051282052	0.0649916002158327	632.782051282052	0.305738967346957
677.98076923077	0.0781359859439927	677.98076923077	0.339975720666028
723.179487179488	0.0918786559743068	723.179487179488	0.373756777013742
768.378205128206	0.106084752075353	768.378205128206	0.406136149490308
813.576923076924	0.120645599871957	813.576923076924	0.437201935669526
858.775641025642	0.135483083010061	858.775641025642	0.466311431037655
903.97435897436	0.150519552310829	903.97435897436	0.49430640994334
949.173076923078	0.165698360024634	949.173076923078	0.52027783577532
994.371794871796	0.180967924471322	994.371794871796	0.544873525369958
1039.57051282051	0.1962879691631	1039.57051282051	0.56798100622242
1084.76923076923	0.211642936451028	1084.76923076923	0.589218197671052
1129.96794871795	0.226984554127577	1129.96794871795	0.609195634491795
1175.16666666667	0.242286355337179	1175.16666666667	0.6280840979263
1220.36538461539	0.257524453947537	1220.36538461539	0.645853247677491
1265.5641025641	0.272675409569975	1265.5641025641	0.662512446838771
1310.76282051282	0.287715638729891	1310.76282051282	0.67820835587987
1355.96153846154	0.30263245300509	1355.96153846154	0.692916797953585
45.198717948718	2.4649097996761e-7	45.198717948718	1.44933056360614e-9
90.3974358974359	4.70195267345629e-5	90.3974358974359	0.00068450860920813
135.596153846154	0.00067754472922343	135.596153846154	0.0145527650270727
180.794871794872	0.00323576356917415	180.794871794872	0.0493486048648024
225.99358974359	0.0090790941532836	225.99358974359	0.0937760991158172
271.192307692308	0.0188649652094261	271.192307692308	0.141466489185763
316.391025641026	0.0324806241436416	316.391025641026	0.191626750268115
361.589743589744	0.0492748332196147	361.589743589744	0.243957261548097
406.788461538462	0.068516201367578	406.788461538462	0.297170517194707
451.98717948718	0.0895257212184041	451.98717948718	0.35004844424597
497.185897435898	0.111769506102038	497.185897435898	0.40090611175598
542.384615384616	0.134855176896918	542.384615384616	0.448978262231706
587.583333333334	0.15849087892634	587.583333333334	0.492964305455869
632.782051282052	0.182464164622063	632.782051282052	0.533578531381237
677.98076923077	0.206627351936697	677.98076923077	0.570155009710883
723.179487179488	0.230838043087079	723.179487179488	0.603372352779175
768.378205128206	0.254990498328832	768.378205128206	0.63317134176457
813.576923076924	0.27898774053873	813.576923076924	0.660177946401665
858.775641025642	0.302764737206567	858.775641025642	0.684489775707392
903.97435897436	0.326248975806734	903.97435897436	0.706773208869395
949.173076923078	0.349355301793611	949.173076923078	0.726827825649495
994.371794871796	0.372009900436777	994.371794871796	0.745118774348435
1039.57051282051	0.394165474348846	1039.57051282051	0.761911930675477
